% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, p1.value as param1
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% learner_parameter_value p1
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and p1.lpid = 63 and p1.laid = la.laid and
% li.name = "weka.J48"

alg_name,dataset,id,param1
weka.J48,waveform-5000,289935,true
weka.J48,adult,292080,true
weka.J48,covertype,292451,true
weka.J48,kropt,293940,true
weka.J48,satimage,294316,true
weka.J48,waveform-5000,290114,false
weka.J48,adult,292177,false
weka.J48,covertype,292583,false
weka.J48,kropt,293838,false
weka.J48,waveform-5000,289930,true
weka.J48,adult,291995,true
weka.J48,covertype,292501,true
weka.J48,kropt,293789,true
weka.J48,satimage,294272,true
weka.J48,waveform-5000,290017,false
weka.J48,waveform-5000,290094,false
weka.J48,adult,291999,false
weka.J48,covertype,292600,false
weka.J48,kropt,294041,false
weka.J48,satimage,294489,false
weka.J48,adult,292374,false
weka.J48,letter,256147,true
weka.J48,mushroom,267898,true
weka.J48,nursery,269154,true
weka.J48,optdigits,270409,true
weka.J48,page-blocks,271657,true
weka.J48,pendigits,273073,true
weka.J48,waveform-5000,289829,true
weka.J48,adult,292109,true
weka.J48,covertype,292470,true
weka.J48,kropt,293891,true
weka.J48,satimage,294128,true
weka.J48,letter,256058,true
weka.J48,mushroom,267815,true
weka.J48,nursery,269120,true
weka.J48,optdigits,270242,true
weka.J48,page-blocks,271588,true
weka.J48,pendigits,272955,true
weka.J48,waveform-5000,289988,true
weka.J48,adult,291974,true
weka.J48,covertype,292499,true
weka.J48,kropt,293778,true
weka.J48,satimage,294304,true
weka.J48,waveform-5000,289831,true
weka.J48,adult,291965,true
weka.J48,covertype,292392,true
weka.J48,kropt,293804,true
weka.J48,satimage,294244,true
weka.J48,covertype,292425,false
weka.J48,kropt,294065,false
weka.J48,satimage,294542,false
weka.J48,waveform-5000,289966,false
weka.J48,covertype,292744,false
weka.J48,kropt,293949,false
weka.J48,satimage,294325,false
weka.J48,waveform-5000,289859,true
weka.J48,adult,291973,true
weka.J48,covertype,292632,true
weka.J48,kropt,293743,true
weka.J48,satimage,294208,true
weka.J48,mushroom,268079,true
weka.J48,nursery,269045,true
weka.J48,page-blocks,271728,true
weka.J48,pendigits,273228,true
weka.J48,waveform-5000,289846,true
weka.J48,adult,292050,true
weka.J48,covertype,292535,true
weka.J48,kropt,293858,true
weka.J48,satimage,294194,true
weka.J48,waveform-5000,289942,false
weka.J48,covertype,292516,false
weka.J48,satimage,294141,false
weka.J48,letter,255991,true
weka.J48,mushroom,267864,true
weka.J48,nursery,269466,true
weka.J48,optdigits,270462,true
weka.J48,page-blocks,271676,true
weka.J48,pendigits,272892,true
weka.J48,waveform-5000,289884,true
weka.J48,adult,292093,true
weka.J48,covertype,292569,true
weka.J48,kropt,293908,true
weka.J48,satimage,294215,true
weka.J48,waveform-5000,289842,true
weka.J48,adult,292048,true
weka.J48,covertype,292469,true
weka.J48,kropt,293879,true
weka.J48,satimage,294262,true
weka.J48,kropt,293813,false
weka.J48,letter,255722,true
weka.J48,mushroom,267608,true
weka.J48,nursery,269258,true
weka.J48,optdigits,270550,true
weka.J48,page-blocks,271670,true
weka.J48,pendigits,272946,true
weka.J48,letter,255936,true
weka.J48,mushroom,267880,true
weka.J48,nursery,268905,true
weka.J48,optdigits,270276,true
weka.J48,page-blocks,271922,true
weka.J48,pendigits,273131,true
weka.J48,waveform-5000,289881,true
weka.J48,adult,292136,true
weka.J48,covertype,292537,true
weka.J48,kropt,293829,true
weka.J48,satimage,294176,true
weka.J48,waveform-5000,289984,false
weka.J48,covertype,292477,false
weka.J48,satimage,294369,false
weka.J48,waveform-5000,289880,false
weka.J48,adult,292147,false
weka.J48,covertype,292473,false
weka.J48,satimage,294313,false
weka.J48,letter,255765,true
weka.J48,mushroom,267561,true
weka.J48,nursery,268954,true
weka.J48,optdigits,270491,true
weka.J48,page-blocks,271782,true
weka.J48,pendigits,272853,true
weka.J48,waveform-5000,290115,true
weka.J48,adult,292066,true
weka.J48,covertype,292635,true
weka.J48,kropt,293911,true
weka.J48,satimage,294145,true
weka.J48,adult,292161,false
weka.J48,covertype,292789,false
weka.J48,waveform-5000,289956,false
weka.J48,adult,292383,false
weka.J48,covertype,292727,false
weka.J48,kropt,293675,false
weka.J48,satimage,294478,false
weka.J48,adult,292009,false
weka.J48,covertype,292804,false
weka.J48,kropt,294053,false
weka.J48,satimage,294297,false
weka.J48,letter,255957,true
weka.J48,mushroom,267559,true
weka.J48,nursery,269026,true
weka.J48,optdigits,270277,true
weka.J48,page-blocks,271626,true
weka.J48,pendigits,273136,true
weka.J48,waveform-5000,289838,true
weka.J48,adult,292149,true
weka.J48,covertype,292527,true
weka.J48,kropt,293808,true
weka.J48,satimage,294122,true
weka.J48,waveform-5000,289963,true
weka.J48,adult,291960,true
weka.J48,covertype,292488,true
weka.J48,kropt,293905,true
weka.J48,satimage,294177,true
weka.J48,waveform-5000,289900,true
weka.J48,adult,292193,true
weka.J48,covertype,292613,true
weka.J48,kropt,293776,true
weka.J48,satimage,294173,true
weka.J48,waveform-5000,289877,false
weka.J48,adult,291975,false
weka.J48,covertype,292560,false
weka.J48,kropt,293926,false
weka.J48,satimage,294291,false
weka.J48,waveform-5000,289833,true
weka.J48,adult,292214,true
weka.J48,covertype,292529,true
weka.J48,kropt,293680,true
weka.J48,satimage,294225,true
weka.J48,waveform-5000,290119,false
weka.J48,covertype,292515,false
weka.J48,kropt,293893,false
weka.J48,satimage,294553,false
weka.J48,letter,255824,true
weka.J48,mushroom,267736,true
weka.J48,nursery,269095,true
weka.J48,optdigits,270211,true
weka.J48,page-blocks,271787,true
weka.J48,pendigits,272991,true
weka.J48,waveform-5000,290080,true
weka.J48,adult,292019,true
weka.J48,covertype,292446,true
weka.J48,kropt,293752,true
weka.J48,satimage,294233,true
weka.J48,covertype,292440,false
weka.J48,kropt,293955,false
weka.J48,satimage,294530,false
weka.J48,letter,255727,true
weka.J48,mushroom,267902,true
weka.J48,nursery,269124,true
weka.J48,optdigits,270756,true
weka.J48,page-blocks,271612,true
weka.J48,pendigits,272929,true
weka.J48,waveform-5000,289836,true
weka.J48,adult,292114,true
weka.J48,covertype,292650,true
weka.J48,kropt,293882,true
weka.J48,satimage,294296,true
weka.J48,adult,292367,false
weka.J48,kropt,293734,false
weka.J48,waveform-5000,289870,false
weka.J48,covertype,292526,false
weka.J48,kropt,294005,false
weka.J48,satimage,294378,false
weka.J48,waveform-5000,290030,false
weka.J48,adult,292073,false
weka.J48,covertype,292547,false
weka.J48,kropt,293695,false
weka.J48,satimage,294439,false
weka.J48,waveform-5000,289916,false
weka.J48,adult,292241,false
weka.J48,kropt,293898,false
weka.J48,satimage,294413,false
weka.J48,letter,256052,true
weka.J48,mushroom,267651,true
weka.J48,nursery,269455,true
weka.J48,optdigits,270820,true
weka.J48,page-blocks,271878,true
weka.J48,pendigits,272846,true
weka.J48,adult,292057,false
weka.J48,kropt,293909,false
weka.J48,letter,256002,true
weka.J48,mushroom,267949,true
weka.J48,nursery,268868,true
weka.J48,optdigits,270175,true
weka.J48,page-blocks,271812,true
weka.J48,pendigits,272850,true
weka.J48,waveform-5000,289879,true
weka.J48,adult,292064,true
weka.J48,covertype,292457,true
weka.J48,kropt,293678,true
weka.J48,satimage,294271,true
weka.J48,waveform-5000,290259,false
weka.J48,adult,292310,false
weka.J48,covertype,292562,false
weka.J48,waveform-5000,289961,true
weka.J48,adult,292250,true
weka.J48,covertype,292558,true
weka.J48,kropt,293844,true
weka.J48,satimage,294131,true
weka.J48,adult,292017,false
weka.J48,covertype,292432,false
weka.J48,kropt,293877,false
weka.J48,waveform-5000,290257,false
weka.J48,letter,255735,true
weka.J48,mushroom,267700,true
weka.J48,nursery,269069,true
weka.J48,optdigits,270275,true
weka.J48,page-blocks,271578,true
weka.J48,pendigits,272915,true
weka.J48,waveform-5000,289852,true
weka.J48,adult,292084,true
weka.J48,covertype,292395,true
weka.J48,kropt,293684,true
weka.J48,satimage,294130,true
weka.J48,adult,292175,false
weka.J48,covertype,292695,false
weka.J48,waveform-5000,289913,false
weka.J48,adult,292253,false
weka.J48,kropt,293689,false
weka.J48,satimage,294227,false
weka.J48,letter,256075,true
weka.J48,mushroom,267780,true
weka.J48,nursery,268885,true
weka.J48,optdigits,270210,true
weka.J48,page-blocks,271593,true
weka.J48,pendigits,272880,true
weka.J48,waveform-5000,289867,true
weka.J48,adult,292039,true
weka.J48,covertype,292413,true
weka.J48,kropt,293774,true
weka.J48,satimage,294123,true
weka.J48,adult,292308,false
weka.J48,covertype,292662,false
weka.J48,kropt,294006,false
weka.J48,satimage,294504,false
weka.J48,waveform-5000,290101,true
weka.J48,adult,292111,true
weka.J48,covertype,292631,true
weka.J48,kropt,293703,true
weka.J48,satimage,294138,true
weka.J48,waveform-5000,289925,false
weka.J48,adult,291959,false
weka.J48,satimage,294531,false
weka.J48,waveform-5000,290020,false
weka.J48,adult,292076,false
weka.J48,kropt,293841,false
weka.J48,waveform-5000,289980,true
weka.J48,adult,291982,true
weka.J48,covertype,292496,true
weka.J48,kropt,293738,true
weka.J48,satimage,294288,true
weka.J48,waveform-5000,289897,true
weka.J48,adult,292112,true
weka.J48,covertype,292490,true
weka.J48,kropt,293786,true
weka.J48,satimage,294180,true
weka.J48,adult,292235,false
weka.J48,covertype,292729,false
weka.J48,kropt,294009,false
weka.J48,satimage,294446,false
weka.J48,waveform-5000,289922,true
weka.J48,adult,292003,true
weka.J48,covertype,292539,true
weka.J48,kropt,293806,true
weka.J48,satimage,294281,true
weka.J48,waveform-5000,290167,false
weka.J48,waveform-5000,289861,true
weka.J48,adult,291962,true
weka.J48,covertype,292577,true
weka.J48,kropt,293847,true
weka.J48,satimage,294143,true
weka.J48,letter,255785,true
weka.J48,mushroom,267667,true
weka.J48,nursery,269142,true
weka.J48,optdigits,270429,true
weka.J48,page-blocks,271627,true
weka.J48,pendigits,272859,true
weka.J48,waveform-5000,289826,true
weka.J48,adult,292075,true
weka.J48,covertype,292542,true
weka.J48,kropt,293727,true
weka.J48,satimage,294144,true
weka.J48,covertype,292571,false
weka.J48,kropt,294073,false
weka.J48,satimage,294280,false
weka.J48,covertype,292629,false
weka.J48,kropt,293941,false
weka.J48,satimage,294404,false
weka.J48,adult,292176,false
weka.J48,satimage,294266,false
weka.J48,waveform-5000,290124,false
weka.J48,covertype,292405,false
weka.J48,kropt,293845,false
weka.J48,satimage,294453,false
weka.J48,letter,256106,true
weka.J48,nursery,268894,true
weka.J48,optdigits,270309,true
weka.J48,page-blocks,271579,true
weka.J48,pendigits,272917,true
weka.J48,waveform-5000,289866,true
weka.J48,adult,292063,true
weka.J48,covertype,292398,true
weka.J48,kropt,293716,true
weka.J48,satimage,294185,true
weka.J48,waveform-5000,290051,false
weka.J48,adult,291992,false
weka.J48,kropt,293825,false
weka.J48,satimage,294277,false
weka.J48,waveform-5000,290128,false
weka.J48,covertype,292467,false
weka.J48,kropt,293871,false
weka.J48,satimage,294151,false
weka.J48,adult,292024,false
weka.J48,covertype,292749,false
weka.J48,kropt,293910,false
weka.J48,satimage,294240,false
weka.J48,satimage,294264,false
weka.J48,letter,256042,true
weka.J48,mushroom,267603,true
weka.J48,nursery,269372,true
weka.J48,optdigits,270458,true
weka.J48,page-blocks,271933,true
weka.J48,pendigits,273240,true
weka.J48,covertype,292461,false
weka.J48,waveform-5000,289824,false
weka.J48,waveform-5000,290024,false
weka.J48,adult,292135,false
weka.J48,kropt,293890,false
weka.J48,satimage,294209,false
weka.J48,waveform-5000,289893,true
weka.J48,adult,291979,true
weka.J48,covertype,292428,true
weka.J48,kropt,293693,true
weka.J48,satimage,294179,true
weka.J48,waveform-5000,289876,true
weka.J48,adult,292226,true
weka.J48,covertype,292512,true
weka.J48,kropt,293686,true
weka.J48,satimage,294150,true
weka.J48,letter,256036,true
weka.J48,mushroom,267662,true
weka.J48,nursery,269083,true
weka.J48,optdigits,270471,true
weka.J48,page-blocks,272011,true
weka.J48,pendigits,272958,true
weka.J48,waveform-5000,290186,true
weka.J48,adult,291998,true
weka.J48,covertype,292509,true
weka.J48,kropt,293681,true
weka.J48,satimage,294346,true
weka.J48,adult,292379,false
weka.J48,covertype,292623,false
weka.J48,satimage,294260,false
weka.J48,kropt,293683,false
weka.J48,mushroom,267553,true
weka.J48,nursery,269079,true
weka.J48,optdigits,270667,true
weka.J48,page-blocks,271729,true
weka.J48,pendigits,272999,true
weka.J48,letter,255891,true
weka.J48,mushroom,267548,true
weka.J48,nursery,269065,true
weka.J48,optdigits,270398,true
weka.J48,page-blocks,271998,true
weka.J48,pendigits,273221,true
weka.J48,adult,292130,false
weka.J48,satimage,294345,false
weka.J48,waveform-5000,290199,false
weka.J48,waveform-5000,290159,false
weka.J48,adult,292278,false
weka.J48,covertype,292546,false
weka.J48,kropt,293866,false
weka.J48,satimage,294320,false
weka.J48,letter,255921,true
weka.J48,mushroom,267739,true
weka.J48,nursery,268928,true
weka.J48,optdigits,270357,true
weka.J48,page-blocks,271875,true
weka.J48,pendigits,273173,true
weka.J48,waveform-5000,289868,true
weka.J48,adult,292106,true
weka.J48,covertype,292394,true
weka.J48,kropt,293849,true
weka.J48,satimage,294222,true
weka.J48,satimage,294142,false
weka.J48,waveform-5000,290224,false
weka.J48,adult,292146,false
weka.J48,letter,255907,true
weka.J48,mushroom,267886,true
weka.J48,nursery,268978,true
weka.J48,optdigits,270600,true
weka.J48,page-blocks,271822,true
weka.J48,pendigits,272886,true
weka.J48,waveform-5000,289894,true
weka.J48,adult,292152,true
weka.J48,covertype,292584,true
weka.J48,kropt,293748,true
weka.J48,satimage,294232,true
weka.J48,letter,255872,true
weka.J48,mushroom,267818,true
weka.J48,nursery,269299,true
weka.J48,optdigits,270186,true
weka.J48,page-blocks,271689,true
weka.J48,pendigits,272877,true
weka.J48,waveform-5000,289844,true
weka.J48,adult,292051,true
weka.J48,covertype,292534,true
weka.J48,kropt,293773,true
weka.J48,satimage,294140,true
weka.J48,waveform-5000,289994,false
weka.J48,waveform-5000,289837,false
weka.J48,adult,292138,false
weka.J48,covertype,292448,false
weka.J48,waveform-5000,289863,true
weka.J48,adult,292101,true
weka.J48,covertype,292399,true
weka.J48,kropt,293842,true
weka.J48,satimage,294171,true
weka.J48,waveform-5000,290061,false
weka.J48,adult,292306,false
weka.J48,covertype,292485,false
weka.J48,kropt,293895,false
weka.J48,satimage,294407,false
weka.J48,kropt,293761,false
weka.J48,satimage,294471,false
weka.J48,letter,255712,true
weka.J48,mushroom,267679,true
weka.J48,nursery,269311,true
weka.J48,optdigits,270322,true
weka.J48,page-blocks,271994,true
weka.J48,pendigits,273397,true
weka.J48,waveform-5000,289886,true
weka.J48,adult,291987,true
weka.J48,covertype,292541,true
weka.J48,kropt,293691,true
weka.J48,satimage,294290,true
weka.J48,letter,255910,true
weka.J48,mushroom,267806,true
weka.J48,nursery,268945,true
weka.J48,optdigits,270427,true
weka.J48,page-blocks,271654,true
weka.J48,pendigits,273267,true
weka.J48,waveform-5000,289858,true
weka.J48,adult,292023,true
weka.J48,covertype,292536,true
weka.J48,kropt,293699,true
weka.J48,satimage,294170,true
weka.J48,waveform-5000,289832,false
weka.J48,adult,292213,false
weka.J48,covertype,292439,false
weka.J48,kropt,294076,false
weka.J48,satimage,294386,false
weka.J48,letter,255797,true
weka.J48,mushroom,267611,true
weka.J48,nursery,268957,true
weka.J48,optdigits,270203,true
weka.J48,page-blocks,271613,true
weka.J48,pendigits,273142,true
weka.J48,waveform-5000,289986,false
weka.J48,adult,292011,false
weka.J48,covertype,292639,false
weka.J48,kropt,293881,false
weka.J48,letter,255976,true
weka.J48,mushroom,267788,true
weka.J48,nursery,268892,true
weka.J48,optdigits,270253,true
weka.J48,page-blocks,271919,true
weka.J48,pendigits,272959,true
weka.J48,waveform-5000,289932,true
weka.J48,adult,292088,true
weka.J48,covertype,292491,true
weka.J48,kropt,293851,true
weka.J48,satimage,294214,true
weka.J48,waveform-5000,289926,false
weka.J48,adult,292159,false
weka.J48,covertype,292522,false
weka.J48,satimage,294300,false
weka.J48,waveform-5000,289874,true
weka.J48,adult,292008,true
weka.J48,covertype,292531,true
weka.J48,kropt,293750,true
weka.J48,satimage,294324,true
weka.J48,adult,292033,false
weka.J48,waveform-5000,290120,false
weka.J48,adult,292180,false
weka.J48,covertype,292483,false
weka.J48,kropt,293988,false
weka.J48,satimage,294362,false
weka.J48,waveform-5000,289999,false
weka.J48,covertype,292724,false
weka.J48,kropt,293861,false
weka.J48,satimage,294238,false
weka.J48,waveform-5000,290153,false
weka.J48,adult,292348,false
weka.J48,covertype,292648,false
weka.J48,kropt,294062,false
weka.J48,satimage,294490,false
weka.J48,letter,256100,true
weka.J48,mushroom,268086,true
weka.J48,nursery,269002,true
weka.J48,optdigits,270375,true
weka.J48,page-blocks,271690,true
weka.J48,pendigits,273150,true
weka.J48,waveform-5000,289840,true
weka.J48,adult,292043,true
weka.J48,covertype,292503,true
weka.J48,kropt,293745,true
weka.J48,satimage,294162,true
weka.J48,adult,291993,false
weka.J48,covertype,292459,false
weka.J48,kropt,293853,false
weka.J48,satimage,294248,false
weka.J48,adult,292359,false
weka.J48,covertype,292458,false
weka.J48,kropt,293710,false
weka.J48,satimage,294430,false
weka.J48,adult,292225,false
weka.J48,letter,256265,true
weka.J48,mushroom,267629,true
weka.J48,nursery,269192,true
weka.J48,optdigits,270636,true
weka.J48,page-blocks,271583,true
weka.J48,pendigits,272983,true
weka.J48,waveform-5000,289908,true
weka.J48,adult,292055,true
weka.J48,covertype,292755,true
weka.J48,kropt,293818,true
weka.J48,satimage,294195,true
weka.J48,letter,256074,true
weka.J48,mushroom,267715,true
weka.J48,nursery,268890,true
weka.J48,optdigits,270239,true
weka.J48,page-blocks,271569,true
weka.J48,pendigits,273268,true
weka.J48,waveform-5000,290082,true
weka.J48,adult,292282,true
weka.J48,covertype,292497,true
weka.J48,kropt,293757,true
weka.J48,satimage,294348,true
weka.J48,covertype,292771,false
weka.J48,waveform-5000,290018,true
weka.J48,adult,291963,true
weka.J48,covertype,292603,true
weka.J48,kropt,293696,true
weka.J48,satimage,294354,true
weka.J48,waveform-5000,289993,false
weka.J48,adult,292185,false
weka.J48,covertype,292707,false
weka.J48,kropt,293742,false
weka.J48,satimage,294292,false
weka.J48,waveform-5000,290219,false
weka.J48,adult,292090,false
weka.J48,covertype,292772,false
weka.J48,kropt,294014,false
weka.J48,satimage,294356,false
weka.J48,waveform-5000,290123,false
weka.J48,waveform-5000,290075,false
weka.J48,covertype,292576,false
weka.J48,covertype,292604,false
weka.J48,letter,256006,true
weka.J48,mushroom,268017,true
weka.J48,nursery,268958,true
weka.J48,optdigits,270428,true
weka.J48,page-blocks,271647,true
weka.J48,pendigits,272849,true
weka.J48,waveform-5000,289885,true
weka.J48,adult,292030,true
weka.J48,covertype,292511,true
weka.J48,kropt,293772,true
weka.J48,satimage,294223,true
weka.J48,letter,256205,true
weka.J48,mushroom,267733,true
weka.J48,nursery,269049,true
weka.J48,optdigits,270469,true
weka.J48,page-blocks,271866,true
weka.J48,pendigits,272919,true
weka.J48,waveform-5000,290038,false
weka.J48,adult,292312,false
weka.J48,covertype,292561,false
weka.J48,satimage,294387,false
weka.J48,waveform-5000,290178,false
weka.J48,waveform-5000,290243,false
weka.J48,kropt,293913,false
weka.J48,mushroom,267826,true
weka.J48,nursery,269473,true
weka.J48,optdigits,270523,true
weka.J48,page-blocks,272173,true
weka.J48,waveform-5000,290053,true
weka.J48,adult,292122,true
weka.J48,covertype,292456,true
weka.J48,kropt,293775,true
weka.J48,satimage,294301,true
weka.J48,letter,256003,true
weka.J48,mushroom,267598,true
weka.J48,nursery,269468,true
weka.J48,optdigits,270171,true
weka.J48,page-blocks,271757,true
weka.J48,pendigits,273226,true
weka.J48,waveform-5000,289952,false
weka.J48,adult,292140,false
weka.J48,covertype,292484,false
weka.J48,satimage,294254,false
weka.J48,letter,255743,true
weka.J48,mushroom,267905,true
weka.J48,nursery,268900,true
weka.J48,optdigits,270238,true
weka.J48,page-blocks,271819,true
weka.J48,pendigits,273217,true
weka.J48,waveform-5000,289888,true
weka.J48,adult,291983,true
weka.J48,covertype,292443,true
weka.J48,kropt,293830,true
weka.J48,satimage,294148,true
weka.J48,waveform-5000,289959,true
weka.J48,adult,291966,true
weka.J48,covertype,292495,true
weka.J48,kropt,293820,true
weka.J48,satimage,294278,true
weka.J48,waveform-5000,289827,false
weka.J48,adult,292300,false
weka.J48,covertype,292607,false
weka.J48,kropt,293924,false
weka.J48,satimage,294527,false
weka.J48,adult,292216,false
weka.J48,covertype,292422,false
weka.J48,waveform-5000,289878,false
weka.J48,adult,292107,false
weka.J48,satimage,294534,false
weka.J48,waveform-5000,290072,false
weka.J48,adult,292230,false
weka.J48,kropt,293834,false
weka.J48,satimage,294212,false
weka.J48,letter,255881,true
weka.J48,mushroom,267691,true
weka.J48,nursery,269057,true
weka.J48,optdigits,270560,true
weka.J48,page-blocks,272152,true
weka.J48,pendigits,273435,true
weka.J48,waveform-5000,289934,true
weka.J48,adult,292287,true
weka.J48,covertype,292605,true
weka.J48,kropt,293916,true
weka.J48,satimage,294242,true
weka.J48,letter,256050,true
weka.J48,mushroom,267686,true
weka.J48,nursery,269458,true
weka.J48,optdigits,270352,true
weka.J48,page-blocks,271673,true
weka.J48,pendigits,272972,true
weka.J48,waveform-5000,289927,true
weka.J48,adult,292108,true
weka.J48,covertype,292507,true
weka.J48,kropt,293758,true
weka.J48,satimage,294197,true
weka.J48,kropt,293790,false
weka.J48,waveform-5000,290231,false
weka.J48,satimage,294499,false
weka.J48,adult,292045,false
weka.J48,covertype,292508,false
weka.J48,kropt,294066,false
weka.J48,waveform-5000,289965,false
weka.J48,adult,292013,false
weka.J48,kropt,293762,false
weka.J48,satimage,294228,false
weka.J48,waveform-5000,290126,false
weka.J48,satimage,294457,false
weka.J48,kropt,293998,false
weka.J48,waveform-5000,290171,false
weka.J48,waveform-5000,290097,true
weka.J48,adult,292001,true
weka.J48,covertype,292411,true
weka.J48,kropt,293798,true
weka.J48,satimage,294287,true
weka.J48,waveform-5000,289971,false
weka.J48,adult,292376,false
weka.J48,covertype,292743,false
weka.J48,kropt,293722,false
weka.J48,covertype,292784,false
weka.J48,kropt,293859,false
weka.J48,waveform-5000,290015,false
weka.J48,covertype,292627,false
weka.J48,kropt,293964,false
weka.J48,satimage,294217,false
weka.J48,covertype,292633,false
weka.J48,waveform-5000,290223,false
weka.J48,covertype,292689,false
weka.J48,kropt,293929,false
weka.J48,satimage,294421,false
weka.J48,waveform-5000,290105,false
weka.J48,adult,292341,false
weka.J48,covertype,292579,false
weka.J48,kropt,293934,false
weka.J48,satimage,294274,false
weka.J48,satimage,294200,false
weka.J48,waveform-5000,290136,false
weka.J48,adult,292056,false
weka.J48,covertype,292757,false
weka.J48,satimage,294216,false
weka.J48,waveform-5000,290154,false
weka.J48,covertype,292418,false
weka.J48,waveform-5000,289950,true
weka.J48,adult,292005,true
weka.J48,covertype,292435,true
weka.J48,kropt,293769,true
weka.J48,satimage,294166,true
weka.J48,waveform-5000,290047,true
weka.J48,adult,291988,true
weka.J48,covertype,292502,true
weka.J48,kropt,293831,true
weka.J48,satimage,294129,true
weka.J48,kropt,293840,false
weka.J48,letter,256195,true
weka.J48,mushroom,267628,true
weka.J48,nursery,268921,true
weka.J48,optdigits,270245,true
weka.J48,page-blocks,271581,true
weka.J48,pendigits,273376,true
weka.J48,waveform-5000,289967,true
weka.J48,adult,291991,true
weka.J48,covertype,292679,true
