% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, p1.value as param3
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% learner_parameter_value p1
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and p1.lpid = 65 and p1.laid = la.laid and
% li.name = "weka.J48"

alg_name,dataset,id,param3
weka.J48,page-blocks,129381,2
weka.J48,pendigits,134305,2
weka.J48,waveform-5000,192813,2
weka.J48,adult,234320,2
weka.J48,covertype,238638,2
weka.J48,satimage,242956,2
weka.J48,kropt,247274,2
weka.J48,letter,73516,2
weka.J48,mushroom,117772,2
weka.J48,optdigits,121011,2
weka.J48,nursery,123915,2
weka.J48,page-blocks,129382,2
weka.J48,pendigits,134306,2
weka.J48,waveform-5000,192814,2
weka.J48,adult,234321,2
weka.J48,covertype,238639,2
weka.J48,satimage,242957,2
weka.J48,kropt,247275,2
weka.J48,letter,73519,2
weka.J48,mushroom,117773,2
weka.J48,optdigits,121014,2
weka.J48,nursery,123916,2
weka.J48,page-blocks,129384,2
weka.J48,pendigits,134307,2
weka.J48,waveform-5000,192815,2
weka.J48,adult,234322,2
weka.J48,covertype,238640,2
weka.J48,satimage,242958,2
weka.J48,kropt,247276,2
weka.J48,letter,73521,2
weka.J48,mushroom,117775,2
weka.J48,optdigits,121016,2
weka.J48,nursery,123917,2
weka.J48,page-blocks,129385,2
weka.J48,pendigits,134308,2
weka.J48,waveform-5000,192816,2
weka.J48,adult,234323,2
weka.J48,covertype,238641,2
weka.J48,satimage,242959,2
weka.J48,kropt,247277,2
weka.J48,letter,73524,2
weka.J48,mushroom,117776,2
weka.J48,optdigits,121018,2
weka.J48,nursery,123918,2
weka.J48,page-blocks,129386,2
weka.J48,pendigits,134309,2
weka.J48,waveform-5000,192817,2
weka.J48,adult,234324,2
weka.J48,covertype,238642,2
weka.J48,satimage,242960,2
weka.J48,kropt,247278,2
weka.J48,letter,73527,2
weka.J48,mushroom,117777,2
weka.J48,optdigits,121020,2
weka.J48,nursery,123919,2
weka.J48,page-blocks,129388,2
weka.J48,pendigits,134310,2
weka.J48,waveform-5000,192818,2
weka.J48,adult,234325,2
weka.J48,covertype,238643,2
weka.J48,satimage,242961,2
weka.J48,kropt,247279,2
weka.J48,letter,73530,2
weka.J48,mushroom,117778,2
weka.J48,optdigits,121022,2
weka.J48,nursery,123920,2
weka.J48,page-blocks,129389,2
weka.J48,pendigits,134311,2
weka.J48,waveform-5000,192819,2
weka.J48,adult,234326,2
weka.J48,covertype,238644,2
weka.J48,satimage,242962,2
weka.J48,kropt,247280,2
weka.J48,letter,73533,2
weka.J48,mushroom,117779,2
weka.J48,optdigits,121024,2
weka.J48,nursery,123921,2
weka.J48,page-blocks,129390,2
weka.J48,pendigits,134312,2
weka.J48,waveform-5000,192820,2
weka.J48,adult,234327,2
weka.J48,covertype,238645,2
weka.J48,satimage,242963,2
weka.J48,kropt,247281,2
weka.J48,letter,73536,2
weka.J48,mushroom,117780,2
weka.J48,optdigits,121027,2
weka.J48,nursery,123922,2
weka.J48,page-blocks,129392,2
weka.J48,pendigits,134313,2
weka.J48,waveform-5000,192821,2
weka.J48,adult,234328,2
weka.J48,covertype,238646,2
weka.J48,satimage,242964,2
weka.J48,kropt,247282,2
weka.J48,letter,73539,2
weka.J48,mushroom,117781,2
weka.J48,optdigits,121029,2
weka.J48,nursery,123923,2
weka.J48,page-blocks,129393,2
weka.J48,pendigits,134314,2
weka.J48,waveform-5000,192822,2
weka.J48,adult,234329,2
weka.J48,covertype,238647,2
weka.J48,satimage,242965,2
weka.J48,kropt,247283,2
weka.J48,letter,73542,2
weka.J48,mushroom,117782,2
weka.J48,optdigits,121031,2
weka.J48,nursery,123924,2
weka.J48,page-blocks,129394,2
weka.J48,pendigits,134315,2
weka.J48,waveform-5000,192823,2
weka.J48,adult,234330,2
weka.J48,covertype,238648,2
weka.J48,satimage,242966,2
weka.J48,kropt,247284,2
weka.J48,letter,73544,2
weka.J48,mushroom,117783,2
weka.J48,optdigits,121033,2
weka.J48,nursery,123925,2
weka.J48,page-blocks,129396,2
weka.J48,pendigits,134316,2
weka.J48,waveform-5000,192824,2
weka.J48,adult,234331,2
weka.J48,covertype,238649,2
weka.J48,satimage,242967,2
weka.J48,kropt,247285,2
weka.J48,letter,73547,2
weka.J48,mushroom,117784,2
weka.J48,optdigits,121035,2
weka.J48,nursery,123926,2
weka.J48,page-blocks,129397,2
weka.J48,pendigits,134317,2
weka.J48,waveform-5000,192825,2
weka.J48,adult,234332,2
weka.J48,covertype,238650,2
weka.J48,satimage,242968,2
weka.J48,kropt,247286,2
weka.J48,letter,73550,2
weka.J48,mushroom,117785,2
weka.J48,optdigits,121037,2
weka.J48,nursery,123927,2
weka.J48,page-blocks,129400,2
weka.J48,pendigits,134318,2
weka.J48,waveform-5000,192826,2
weka.J48,adult,234333,2
weka.J48,covertype,238651,2
weka.J48,satimage,242969,2
weka.J48,kropt,247287,2
weka.J48,letter,73560,2
weka.J48,mushroom,117789,2
weka.J48,optdigits,121045,2
weka.J48,nursery,123932,2
weka.J48,page-blocks,129418,2
weka.J48,pendigits,134322,2
weka.J48,waveform-5000,192830,2
weka.J48,adult,234337,2
weka.J48,covertype,238655,2
weka.J48,satimage,242973,2
weka.J48,kropt,247291,2
weka.J48,letter,73565,2
weka.J48,mushroom,117795,2
weka.J48,optdigits,121055,2
weka.J48,nursery,123937,2
weka.J48,page-blocks,129425,2
weka.J48,pendigits,134327,2
weka.J48,waveform-5000,192835,2
weka.J48,adult,234342,2
weka.J48,covertype,238660,2
weka.J48,satimage,242978,2
weka.J48,kropt,247296,2
weka.J48,letter,73566,2
weka.J48,mushroom,117796,2
weka.J48,optdigits,121057,2
weka.J48,nursery,123938,2
weka.J48,page-blocks,129426,2
weka.J48,pendigits,134328,2
weka.J48,waveform-5000,192836,2
weka.J48,adult,234343,2
weka.J48,covertype,238661,2
weka.J48,satimage,242979,2
weka.J48,kropt,247297,2
weka.J48,letter,73567,2
weka.J48,mushroom,117798,2
weka.J48,optdigits,121059,2
weka.J48,nursery,123939,2
weka.J48,page-blocks,129428,2
weka.J48,pendigits,134329,2
weka.J48,waveform-5000,192837,2
weka.J48,adult,234344,2
weka.J48,covertype,238662,2
weka.J48,satimage,242980,2
weka.J48,kropt,247298,2
weka.J48,letter,73568,2
weka.J48,mushroom,117799,2
weka.J48,optdigits,121061,2
weka.J48,nursery,123940,2
weka.J48,page-blocks,129429,2
weka.J48,pendigits,134330,2
weka.J48,waveform-5000,192838,2
weka.J48,adult,234345,2
weka.J48,covertype,238663,2
weka.J48,satimage,242981,2
weka.J48,kropt,247299,2
weka.J48,letter,73569,2
weka.J48,mushroom,117801,2
weka.J48,optdigits,121063,2
weka.J48,nursery,123942,2
weka.J48,page-blocks,129430,2
weka.J48,pendigits,134331,2
weka.J48,waveform-5000,192839,2
weka.J48,adult,234346,2
weka.J48,covertype,238664,2
weka.J48,satimage,242982,2
weka.J48,kropt,247300,2
weka.J48,letter,73570,2
weka.J48,mushroom,117802,2
weka.J48,optdigits,121064,2
weka.J48,nursery,123943,2
weka.J48,page-blocks,129431,2
weka.J48,pendigits,134332,2
weka.J48,waveform-5000,192840,2
weka.J48,adult,234347,2
weka.J48,covertype,238665,2
weka.J48,satimage,242983,2
weka.J48,kropt,247301,2
weka.J48,letter,73571,2
weka.J48,mushroom,117804,2
weka.J48,optdigits,121066,2
weka.J48,nursery,123945,2
weka.J48,page-blocks,129433,2
weka.J48,pendigits,134333,2
weka.J48,waveform-5000,192841,2
weka.J48,adult,234348,2
weka.J48,covertype,238666,2
weka.J48,satimage,242984,2
weka.J48,kropt,247302,2
weka.J48,letter,73572,2
weka.J48,mushroom,117805,2
weka.J48,optdigits,121069,2
weka.J48,nursery,123946,2
weka.J48,page-blocks,129434,2
weka.J48,pendigits,134334,2
weka.J48,waveform-5000,192842,2
weka.J48,adult,234349,2
weka.J48,covertype,238667,2
weka.J48,satimage,242985,2
weka.J48,kropt,247303,2
weka.J48,letter,73573,2
weka.J48,mushroom,117806,2
weka.J48,optdigits,121071,2
weka.J48,nursery,123948,2
weka.J48,page-blocks,129435,2
weka.J48,pendigits,134335,2
weka.J48,waveform-5000,192843,2
weka.J48,adult,234350,2
weka.J48,covertype,238668,2
weka.J48,satimage,242986,2
weka.J48,kropt,247304,2
weka.J48,letter,73574,2
weka.J48,mushroom,117808,2
weka.J48,optdigits,121074,2
weka.J48,nursery,123949,2
weka.J48,page-blocks,129436,2
weka.J48,pendigits,134336,2
weka.J48,waveform-5000,192844,2
weka.J48,adult,234351,2
weka.J48,covertype,238669,2
weka.J48,satimage,242987,2
weka.J48,kropt,247305,2
weka.J48,letter,73575,2
weka.J48,mushroom,117809,2
weka.J48,optdigits,121086,2
weka.J48,nursery,123950,2
weka.J48,page-blocks,129437,2
weka.J48,pendigits,134337,2
weka.J48,waveform-5000,192845,2
weka.J48,adult,234352,2
weka.J48,covertype,238670,2
weka.J48,satimage,242988,2
weka.J48,kropt,247306,2
weka.J48,letter,73576,2
weka.J48,mushroom,117811,2
weka.J48,optdigits,121097,2
weka.J48,nursery,123952,2
weka.J48,page-blocks,129441,2
weka.J48,pendigits,134338,2
weka.J48,waveform-5000,192846,2
weka.J48,adult,234353,2
weka.J48,covertype,238671,2
weka.J48,satimage,242989,2
weka.J48,kropt,247307,2
weka.J48,letter,73577,2
weka.J48,mushroom,117812,2
weka.J48,optdigits,121107,2
weka.J48,nursery,123953,2
weka.J48,page-blocks,129445,2
weka.J48,pendigits,134339,2
weka.J48,waveform-5000,192847,2
weka.J48,adult,234354,2
weka.J48,covertype,238672,2
weka.J48,satimage,242990,2
weka.J48,kropt,247308,2
weka.J48,letter,73578,2
weka.J48,mushroom,117814,2
weka.J48,optdigits,121121,2
weka.J48,nursery,123955,2
weka.J48,page-blocks,129446,2
weka.J48,pendigits,134340,2
weka.J48,waveform-5000,192848,2
weka.J48,adult,234355,2
weka.J48,covertype,238673,2
weka.J48,satimage,242991,2
weka.J48,kropt,247309,2
weka.J48,letter,73579,2
weka.J48,mushroom,117815,2
weka.J48,optdigits,121132,2
weka.J48,nursery,123957,2
weka.J48,page-blocks,129447,2
weka.J48,pendigits,134341,2
weka.J48,waveform-5000,192849,2
weka.J48,adult,234356,2
weka.J48,covertype,238674,2
weka.J48,satimage,242992,2
weka.J48,kropt,247310,2
weka.J48,letter,73580,2
weka.J48,mushroom,117817,2
weka.J48,optdigits,121146,2
weka.J48,nursery,123958,2
weka.J48,page-blocks,129449,2
weka.J48,pendigits,134342,2
weka.J48,waveform-5000,192850,2
weka.J48,adult,234357,2
weka.J48,covertype,238675,2
weka.J48,satimage,242993,2
weka.J48,kropt,247311,2
weka.J48,letter,73581,2
weka.J48,mushroom,117818,2
weka.J48,optdigits,121157,2
weka.J48,nursery,123959,2
weka.J48,page-blocks,129450,2
weka.J48,pendigits,134343,2
weka.J48,waveform-5000,192851,2
weka.J48,adult,234358,2
weka.J48,covertype,238676,2
weka.J48,satimage,242994,2
weka.J48,kropt,247312,2
weka.J48,letter,73582,2
weka.J48,mushroom,117820,2
weka.J48,optdigits,121166,2
weka.J48,nursery,123961,2
weka.J48,page-blocks,129451,2
weka.J48,pendigits,134344,2
weka.J48,waveform-5000,192852,2
weka.J48,adult,234359,2
weka.J48,covertype,238677,2
weka.J48,satimage,242995,2
weka.J48,kropt,247313,2
weka.J48,letter,73583,2
weka.J48,mushroom,117821,2
weka.J48,optdigits,121171,2
weka.J48,nursery,123963,2
weka.J48,page-blocks,129453,2
weka.J48,pendigits,134345,2
weka.J48,waveform-5000,192853,2
weka.J48,adult,234360,2
weka.J48,covertype,238678,2
weka.J48,satimage,242996,2
weka.J48,kropt,247314,2
weka.J48,letter,73584,2
weka.J48,mushroom,117822,2
weka.J48,optdigits,121174,2
weka.J48,nursery,123964,2
weka.J48,page-blocks,129454,2
weka.J48,pendigits,134346,2
weka.J48,waveform-5000,192854,2
weka.J48,adult,234361,2
weka.J48,covertype,238679,2
weka.J48,satimage,242997,2
weka.J48,kropt,247315,2
weka.J48,letter,73585,2
weka.J48,mushroom,117824,2
weka.J48,optdigits,121176,2
weka.J48,nursery,123966,2
weka.J48,page-blocks,129455,2
weka.J48,pendigits,134347,2
weka.J48,waveform-5000,192855,2
weka.J48,adult,234362,2
weka.J48,covertype,238680,2
weka.J48,satimage,242998,2
weka.J48,kropt,247316,2
weka.J48,letter,73586,2
weka.J48,mushroom,117825,2
weka.J48,optdigits,121178,2
weka.J48,nursery,123967,2
weka.J48,page-blocks,129456,2
weka.J48,pendigits,134348,2
weka.J48,waveform-5000,192856,2
weka.J48,adult,234363,2
weka.J48,covertype,238681,2
weka.J48,satimage,242999,2
weka.J48,kropt,247317,2
weka.J48,letter,73587,2
weka.J48,mushroom,117827,2
weka.J48,optdigits,121179,2
weka.J48,nursery,123969,2
weka.J48,page-blocks,129458,2
weka.J48,pendigits,134349,2
weka.J48,waveform-5000,192857,2
weka.J48,adult,234364,2
weka.J48,covertype,238682,2
weka.J48,satimage,243000,2
weka.J48,kropt,247318,2
weka.J48,letter,73588,2
weka.J48,mushroom,117828,2
weka.J48,optdigits,121181,2
weka.J48,nursery,123970,2
weka.J48,page-blocks,129459,2
weka.J48,pendigits,134350,2
weka.J48,waveform-5000,192858,2
weka.J48,adult,234365,2
weka.J48,covertype,238683,2
weka.J48,satimage,243001,2
weka.J48,kropt,247319,2
weka.J48,letter,73589,2
weka.J48,mushroom,117829,2
weka.J48,optdigits,121183,2
weka.J48,nursery,123971,2
weka.J48,page-blocks,129460,2
weka.J48,pendigits,134351,2
weka.J48,waveform-5000,192859,2
weka.J48,adult,234366,2
weka.J48,covertype,238684,2
weka.J48,satimage,243002,2
weka.J48,kropt,247320,2
weka.J48,letter,73590,2
weka.J48,mushroom,117831,2
weka.J48,optdigits,121184,2
weka.J48,nursery,123973,2
weka.J48,page-blocks,129461,2
weka.J48,pendigits,134352,2
weka.J48,waveform-5000,192860,2
weka.J48,adult,234367,2
weka.J48,covertype,238685,2
weka.J48,satimage,243003,2
weka.J48,kropt,247321,2
weka.J48,letter,73591,2
weka.J48,mushroom,117832,2
weka.J48,optdigits,121186,2
weka.J48,nursery,123974,2
weka.J48,page-blocks,129463,2
weka.J48,pendigits,134353,2
weka.J48,waveform-5000,192861,2
weka.J48,adult,234368,2
weka.J48,covertype,238686,2
weka.J48,satimage,243004,2
weka.J48,kropt,247322,2
weka.J48,letter,73592,2
weka.J48,mushroom,117834,2
weka.J48,optdigits,121188,2
weka.J48,nursery,123976,2
weka.J48,page-blocks,129464,2
weka.J48,pendigits,134354,2
weka.J48,waveform-5000,192862,2
weka.J48,adult,234369,2
weka.J48,covertype,238687,2
weka.J48,satimage,243005,2
weka.J48,kropt,247323,2
weka.J48,letter,73593,2
weka.J48,mushroom,117835,2
weka.J48,optdigits,121189,2
weka.J48,nursery,123978,2
weka.J48,page-blocks,129465,2
weka.J48,pendigits,134355,2
weka.J48,waveform-5000,192863,2
weka.J48,adult,234370,2
weka.J48,covertype,238688,2
weka.J48,satimage,243006,2
weka.J48,kropt,247324,2
weka.J48,letter,73594,2
weka.J48,mushroom,117837,2
weka.J48,optdigits,121191,2
weka.J48,nursery,123979,2
weka.J48,page-blocks,129467,2
weka.J48,pendigits,134356,2
weka.J48,waveform-5000,192864,2
weka.J48,adult,234371,2
weka.J48,covertype,238689,2
weka.J48,satimage,243007,2
weka.J48,kropt,247325,2
weka.J48,letter,73595,2
weka.J48,mushroom,117838,2
weka.J48,optdigits,121193,2
weka.J48,nursery,123981,2
weka.J48,page-blocks,129468,2
weka.J48,pendigits,134357,2
weka.J48,waveform-5000,192865,2
weka.J48,adult,234372,2
weka.J48,covertype,238690,2
weka.J48,satimage,243008,2
weka.J48,kropt,247326,2
weka.J48,letter,73596,2
weka.J48,mushroom,117840,2
weka.J48,optdigits,121195,2
weka.J48,nursery,123982,2
weka.J48,page-blocks,129469,2
weka.J48,pendigits,134358,2
weka.J48,waveform-5000,192866,2
weka.J48,adult,234373,2
weka.J48,covertype,238691,2
weka.J48,satimage,243009,2
weka.J48,kropt,247327,2
weka.J48,letter,73597,2
weka.J48,mushroom,117841,2
weka.J48,optdigits,121197,2
weka.J48,nursery,123984,2
weka.J48,page-blocks,129470,2
weka.J48,pendigits,134359,2
weka.J48,waveform-5000,192867,2
weka.J48,adult,234374,2
weka.J48,covertype,238692,2
weka.J48,satimage,243010,2
weka.J48,kropt,247328,2
weka.J48,letter,73598,2
weka.J48,mushroom,117842,2
weka.J48,optdigits,121199,2
weka.J48,nursery,123985,2
weka.J48,page-blocks,129472,2
weka.J48,pendigits,134360,2
weka.J48,waveform-5000,192868,2
weka.J48,adult,234375,2
weka.J48,covertype,238693,2
weka.J48,satimage,243011,2
weka.J48,kropt,247329,2
weka.J48,letter,73599,2
weka.J48,mushroom,117844,2
weka.J48,optdigits,121201,2
weka.J48,nursery,123987,2
weka.J48,page-blocks,129473,2
weka.J48,pendigits,134361,2
weka.J48,waveform-5000,192869,2
weka.J48,adult,234376,2
weka.J48,covertype,238694,2
weka.J48,satimage,243012,2
weka.J48,kropt,247330,2
weka.J48,letter,73600,2
weka.J48,mushroom,117845,2
weka.J48,optdigits,121203,2
weka.J48,nursery,123988,2
weka.J48,page-blocks,129474,2
weka.J48,pendigits,134362,2
weka.J48,waveform-5000,192870,2
weka.J48,adult,234377,2
weka.J48,covertype,238695,2
weka.J48,satimage,243013,2
weka.J48,kropt,247331,2
weka.J48,letter,73601,2
weka.J48,mushroom,117847,2
weka.J48,optdigits,121205,2
weka.J48,nursery,123990,2
weka.J48,page-blocks,129475,2
weka.J48,pendigits,134363,2
weka.J48,waveform-5000,192871,2
weka.J48,adult,234378,2
weka.J48,covertype,238696,2
weka.J48,satimage,243014,2
weka.J48,kropt,247332,2
weka.J48,letter,73602,2
weka.J48,mushroom,117848,2
weka.J48,optdigits,121207,2
weka.J48,nursery,123991,2
weka.J48,page-blocks,129477,2
weka.J48,pendigits,134364,2
weka.J48,waveform-5000,192872,2
weka.J48,adult,234379,2
weka.J48,covertype,238697,2
weka.J48,satimage,243015,2
weka.J48,kropt,247333,2
weka.J48,letter,73604,2
weka.J48,mushroom,117850,2
weka.J48,optdigits,121209,2
weka.J48,nursery,123993,2
weka.J48,page-blocks,129480,2
weka.J48,pendigits,134365,2
weka.J48,waveform-5000,192873,2
weka.J48,adult,234380,2
weka.J48,covertype,238698,2
weka.J48,satimage,243016,2
weka.J48,kropt,247334,2
weka.J48,letter,73607,2
weka.J48,mushroom,117851,2
weka.J48,optdigits,121212,2
weka.J48,nursery,123994,2
weka.J48,page-blocks,129484,2
weka.J48,pendigits,134366,2
weka.J48,waveform-5000,192874,2
weka.J48,adult,234381,2
weka.J48,covertype,238699,2
weka.J48,satimage,243017,2
weka.J48,kropt,247335,2
weka.J48,letter,73610,2
weka.J48,mushroom,117853,2
weka.J48,optdigits,121213,2
weka.J48,nursery,123996,2
weka.J48,page-blocks,129485,2
weka.J48,pendigits,134367,2
weka.J48,waveform-5000,192875,2
weka.J48,adult,234382,2
weka.J48,covertype,238700,2
weka.J48,satimage,243018,2
weka.J48,kropt,247336,2
weka.J48,letter,73612,2
weka.J48,mushroom,117854,2
weka.J48,optdigits,121216,2
weka.J48,nursery,123997,2
weka.J48,page-blocks,129486,2
weka.J48,pendigits,134368,2
weka.J48,waveform-5000,192876,2
weka.J48,adult,234383,2
weka.J48,covertype,238701,2
weka.J48,satimage,243019,2
weka.J48,kropt,247337,2
weka.J48,letter,73615,2
weka.J48,mushroom,117855,2
weka.J48,optdigits,121218,2
weka.J48,nursery,123999,2
weka.J48,page-blocks,129487,2
weka.J48,pendigits,134369,2
weka.J48,waveform-5000,192877,2
weka.J48,adult,234384,2
weka.J48,covertype,238702,2
weka.J48,satimage,243020,2
weka.J48,kropt,247338,2
weka.J48,letter,73618,2
weka.J48,mushroom,117857,2
weka.J48,optdigits,121220,2
weka.J48,nursery,124000,2
weka.J48,page-blocks,129489,2
weka.J48,pendigits,134370,2
weka.J48,waveform-5000,192878,2
weka.J48,adult,234385,2
weka.J48,covertype,238703,2
weka.J48,satimage,243021,2
weka.J48,kropt,247339,2
weka.J48,letter,73621,2
weka.J48,mushroom,117858,2
weka.J48,optdigits,121222,2
weka.J48,nursery,124002,2
weka.J48,page-blocks,129490,2
weka.J48,pendigits,134371,2
weka.J48,waveform-5000,192879,2
weka.J48,adult,234386,2
weka.J48,covertype,238704,2
weka.J48,satimage,243022,2
weka.J48,kropt,247340,2
weka.J48,letter,73624,2
weka.J48,mushroom,117860,2
weka.J48,optdigits,121224,2
weka.J48,nursery,124003,2
weka.J48,page-blocks,129492,2
weka.J48,pendigits,134372,2
weka.J48,waveform-5000,192880,2
weka.J48,adult,234387,2
weka.J48,covertype,238705,2
weka.J48,satimage,243023,2
weka.J48,kropt,247341,2
weka.J48,letter,73627,2
weka.J48,mushroom,117861,2
weka.J48,optdigits,121226,2
weka.J48,nursery,124005,2
weka.J48,page-blocks,129493,2
weka.J48,pendigits,134373,2
weka.J48,waveform-5000,192881,2
weka.J48,adult,234388,2
weka.J48,covertype,238706,2
weka.J48,satimage,243024,2
weka.J48,kropt,247342,2
weka.J48,letter,73630,2
weka.J48,mushroom,117862,2
weka.J48,optdigits,121228,2
weka.J48,nursery,124006,2
weka.J48,page-blocks,129494,2
weka.J48,pendigits,134374,2
weka.J48,waveform-5000,192882,2
weka.J48,adult,234389,2
weka.J48,covertype,238707,2
weka.J48,satimage,243025,2
weka.J48,kropt,247343,2
weka.J48,letter,73633,2
weka.J48,mushroom,117864,2
weka.J48,optdigits,121231,2
weka.J48,nursery,124008,2
weka.J48,page-blocks,129495,2
weka.J48,pendigits,134375,2
weka.J48,waveform-5000,192883,2
weka.J48,adult,234390,2
weka.J48,covertype,238708,2
weka.J48,satimage,243026,2
weka.J48,kropt,247344,2
weka.J48,letter,73636,2
weka.J48,mushroom,117865,2
weka.J48,optdigits,121233,2
weka.J48,nursery,124009,2
weka.J48,page-blocks,129497,2
weka.J48,pendigits,134376,2
weka.J48,waveform-5000,192884,2
weka.J48,adult,234391,2
weka.J48,covertype,238709,2
weka.J48,satimage,243027,2
weka.J48,kropt,247345,2
weka.J48,letter,73638,2
weka.J48,mushroom,117867,2
weka.J48,optdigits,121235,2
weka.J48,nursery,124010,2
weka.J48,page-blocks,129498,2
weka.J48,pendigits,134377,2
weka.J48,waveform-5000,192885,2
